Work_ID,Vendor_Name,Constituency,duplicate_risk_score,nearest_duplicate_work_id,nearest_similarity,duplicate_checked
WS/MP18014/2025-2026/240915,Dasari Murali,NELLORE(SC),0.0,,0.0,False
WS/MP433/2026-2027/240917,Unknown,KODARMA,0.0,,0.0,False
WS/MP18014/2025-2026/240918,Kollareddy Suneel Reddy,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240920,AVULA SRINIVASULU,NELLORE(SC),0.0,,0.0,False
WS/MP18193/2025-2026/240921,Unknown,MALKAJGIRI,0.0,,0.0,False
WS/MP433/2026-2027/240922,Unknown,KODARMA,0.0,,0.0,False
WS/MP18014/2025-2026/240924,AVULA SRINIVASULU,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240925,Bejawada Seenaiah,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240926,Shaik Rafi,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240927,Patapalli Raghuramaiah,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240928,THAMMI VENKATA RAMANAIAH,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240930,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240931,SHAIK KALEEM,NELLORE(SC),0.0,,0.0,False
WS/MP431/2025-2026/240933,Gram Panchayat Bamber,GURGAON,0.0,,0.0,False
WS/MP18014/2025-2026/240935,BHM AND SONS CONSTRUCTIONS PRIVATE LIMITED,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240936,BHM AND SONS CONSTRUCTIONS PRIVATE LIMITED,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240938,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240939,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240940,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240941,shaik abdul mazeed,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240942,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240943,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240944,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240945,polimera chinna nagireddy,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240946,polimera chinna nagireddy,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240948,polimera chinna nagireddy,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240949,polimera chinna nagireddy,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240950,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240951,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240952,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240955,KOMMI SIDDULUNAIDU,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240956,KOMMI SIDDULUNAIDU,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240957,KOMMI SIDDULUNAIDU,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240958,Kommi Siddulu Naidu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240960,Kommi Siddulu Naidu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240963,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240964,CHERUKURU CHINNA PENCHALAIAH,NELLORE(SC),0.0,,0.0,False
WS/MP490/2025-2026/240966,ARUN DEVELOPERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240967,SIDDHI VINAYAK CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240968,MS VAISHNAVI TRADERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240969,Shashwat constrution,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240970,POOJA ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240971,BHAGAWATI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/240972,ANSH ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP18014/2025-2026/240974,SARANGAM GUNNAIAH,NELLORE(SC),0.0,,0.0,False
WS/MP770/2025-2026/240975,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP18014/2025-2026/240977,SARANGAM GUNNAIAH,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240980,Chittiboina Padmavathi,NELLORE(SC),0.0,,0.0,False
WS/MP18052/2025-2026/240984,Auto K Sales and Services LLP,SOUTH GOA,0.0,,0.0,False
WS/MP18014/2025-2026/240985,Chittiboina Padmavathi,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240992,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240995,PULI RAMGOPAL,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/240997,Vaka Venkateswarulu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241000,INDUPURU ACHYUTHA SANKAR REDDY,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241001,M Venkaiah Naidu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241002,M Venkaiah Naidu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241003,Rapur Chandra Sekhar,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241005,Vaka Venkateswarulu,NELLORE(SC),0.0,,0.0,False
WS/MP18014/2025-2026/241006,Vaka Venkateswarulu,NELLORE(SC),0.0,,0.0,False
WS/MP490/2025-2026/241008,SIDDHI VINAYAK CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241009,SK ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241010,GAUTAM ASSOCIATE,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241011,S R CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241013,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241014,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241015,ISHITA TRADERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241016,Unknown,VARANASI,0.0,,0.0,False
WS/MP18353/2026-2027/241019,Unknown,HOOGHLY,0.0,,0.0,False
WS/MP568/2025-2026/241020,ACCOUNT OFFICER,DURG,0.0,,0.0,False
WS/MP524/2025-2026/241024,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241026,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP490/2025-2026/241031,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241032,SAI SHARAN CONSTRUCTION CO,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241033,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241035,SHARADA ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241036,SAI SHARAN CONSTRUCTION CO,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241037,Shashwat constrution,VARANASI,0.0,,0.0,False
WS/MP18014/2025-2026/241039,Unknown,NELLORE(SC),0.0,,0.0,False
WS/MP524/2025-2026/241040,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP18014/2025-2026/241042,VEDICHARLA VENKATESWARLU,NELLORE(SC),0.0,,0.0,False
WS/MP524/2025-2026/241044,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241046,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241054,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241055,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241059,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241064,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241069,VLC President Neelakantaraopeta GP,RAJAMPET,0.0,,0.0,False
WS/MP18049/2025-2026/241084,Unknown,BILASPUR,0.0,,0.0,False
WS/MP18049/2025-2026/241085,Unknown,BILASPUR,0.0,,0.0,False
WS/MP18049/2025-2026/241086,Unknown,BILASPUR,0.0,,0.0,False
WS/MP18263/2025-2026/241093,SANTHOSH KUMAR SHETTY,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2025-2026/241094,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18049/2025-2026/241096,gram panchayat khaprikala,BILASPUR,0.0,,0.0,False
WS/MP18152/2025-2026/241106,Promark Techsolution pvt ltd,FARIDKOT(SC),0.0,,0.0,False
WS/MP18263/2025-2026/241110,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2025-2026/241111,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2026-2027/241114,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2026-2027/241118,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2025-2026/241119,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18263/2025-2026/241120,Unknown,UDUPI CHIKMAGALUR,0.0,,0.0,False
WS/MP18009/2025-2026/241125,N Balakrishna,HINDUPUR,0.0,,0.0,False
WS/MP490/2025-2026/241126,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241127,ISHITA TRADERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241128,VIP CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241129,BANDANA SRIVASTAVA,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241130,SK ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241131,SAI SHARAN CONSTRUCTION CO,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241132,Ms OM VINAY KUMAR SINGH,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241133,BAJRANG CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241134,KAVYASHREE ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241135,JAI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241136,UJJAWAL ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241137,SHRI CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP18009/2025-2026/241139,Ajje Channappa,HINDUPUR,0.0,,0.0,False
WS/MP18152/2025-2026/241141,GILL TRADING COMPANY,FARIDKOT(SC),0.0,,0.0,False
WS/MP18152/2025-2026/241143,RESHAM SINGH,FARIDKOT(SC),0.0,,0.0,False
WS/MP18152/2025-2026/241144,SHEIKH FARID AGRO TECH,FARIDKOT(SC),0.0,,0.0,False
WS/MP18152/2025-2026/241145,GILL TRADING COMPANY,FARIDKOT(SC),0.0,,0.0,False
WS/MP18152/2025-2026/241146,Manpreet Singh,FARIDKOT(SC),0.0,,0.0,False
WS/MP18009/2025-2026/241147,Unknown,HINDUPUR,0.0,,0.0,False
WS/MP18152/2025-2026/241148,Gill Pipe Industry,FARIDKOT(SC),0.0,,0.0,False
WS/MP490/2025-2026/241155,JAI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241156,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241157,RAGHAV CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241158,RAJ INFRASTRUCTURE,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241159,MAA VINDHYAWASINI CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241160,JAGRITI TREDERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241161,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241162,VINDHYAVASHINI CONSTRUCTION COMPANY,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241163,KAILASH SINGH,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241164,ANNAPURNA ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP18009/2025-2026/241165,P Partha Reddy,HINDUPUR,0.0,,0.0,False
WS/MP18157/2025-2026/241166,Su Solartech Systems Pvt Ltd,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241167,Su Solartech Systems Pvt Ltd,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241168,Su Solartech Systems Pvt Ltd,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241169,Unknown,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241170,Su Solartech Systems Pvt Ltd,LUDHIANA,0.0,,0.0,False
WS/MP524/2025-2026/241172,VLC President Neelakantaraopeta GP,RAJAMPET,0.0,,0.0,False
WS/MP18009/2025-2026/241173,Unknown,HINDUPUR,0.0,,0.0,False
WS/MP524/2025-2026/241175,Patan Ayub Ali Khan VLC President,RAJAMPET,0.0,,0.0,False
WS/MP18157/2025-2026/241176,Unknown,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241177,Unknown,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241178,Unknown,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241179,MUKESH SINGH,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241180,Aroosa Interlock Tiles,LUDHIANA,0.0,,0.0,False
WS/MP524/2025-2026/241192,Mr Venkata Subba Reddy Suram,RAJAMPET,0.0,,0.0,False
WS/MP18157/2025-2026/241193,SHER SINGH,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241194,Unknown,LUDHIANA,0.0,,0.0,False
WS/MP18157/2025-2026/241195,Manjeet singh,LUDHIANA,0.0,,0.0,False
WS/MP524/2025-2026/241196,Syed Mahammad Firoz Ali,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241198,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241201,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP653/2025-2026/241202,CEO JANPAD PANCVHAYAT MOMAN BADODIYA,DEWAS(SC),0.0,,0.0,False
WS/MP524/2025-2026/241205,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241207,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241208,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241210,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241212,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241213,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP524/2025-2026/241215,Unknown,RAJAMPET,0.0,,0.0,False
WS/MP428/2025-2026/241216,gram panchayat bharritola,RAJNANDGAON,0.0,,0.0,False
WS/MP18087/2026-2027/241219,Bommai Zilla Nirmithi Kendra,HAVERI,0.0,,0.0,False
WS/MP18087/2025-2026/241220,Bommai Zilla Nirmithi Kendra,HAVERI,0.0,,0.0,False
WS/MP490/2025-2026/241221,R P CONTRACTOR,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241222,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241223,TARUN CONCRETE UDYOG,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241224,SAGAR CONSTRUCTION COMPANY,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241225,Unknown,VARANASI,0.0,,0.0,False
WS/MP18326/2025-2026/241226,KALMAD GRAM PANCHAYAT,SURENDRANAGAR,0.0,,0.0,False
WS/MP18326/2025-2026/241227,Unknown,SURENDRANAGAR,0.0,,0.0,False
WS/MP18326/2025-2026/241228,PRAVINBHAI MAKVANA,SURENDRANAGAR,0.0,,0.0,False
WS/MP18326/2025-2026/241229,ENJAR GRAM PANCHAYAT,SURENDRANAGAR,0.0,,0.0,False
WS/MP490/2025-2026/241232,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241233,MAIHER SHAKTI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241234,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241235,RAVI CONSTRUCTION ASHOK KUMAR SONKAR,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241236,AKANSHA ASSOCIATES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241237,DINESH SINGH,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241238,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241239,TYAGI CONSTRUTION AND ORDER SUPPLIERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241240,MAIHER SHAKTI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241241,MAHADEV ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241242,MAA KALIKA CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241244,MS ANURAG ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241245,MS ANURAG ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241246,jai maa bhawani construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241247,OM CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241248,JAI MAHA KALI CONSTRUCTIONS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241249,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241250,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241251,VAIBHAV ENTERPRISES ROOPAM RAI,VARANASI,0.0,,0.0,False
WS/MP710/2026-2027/241253,Mahindra And Mahindra Limited,Puducherry,0.0,,0.0,False
WS/MP18309/2025-2026/241285,Brenish K Sangma,TURA,0.0,,0.0,False
WS/MP18162/2025-2026/241293,Unknown,BHILWARA,0.0,,0.0,False
WS/MP18162/2025-2026/241295,Unknown,BHILWARA,0.0,,0.0,False
WS/MP18172/2026-2027/241296,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP490/2025-2026/241297,MURLIDHAR BUILDERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241298,SAI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241299,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241300,JMD ASSOCIATE,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241301,jay prakash verma,VARANASI,0.0,,0.0,False
WS/MP18172/2025-2026/241302,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP18172/2025-2026/241303,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP490/2025-2026/241304,shree enterprises,VARANASI,0.0,,0.0,False
WS/MP598/2025-2026/241305,Gram Panchyat Ser Tandula,SHIMLA (SC),0.0,,0.0,False
WS/MP490/2025-2026/241306,SAMARTH ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241307,RIDDHI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241308,amitabh,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241309,GEMPRO INDIA ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP18172/2025-2026/241312,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP18172/2026-2027/241313,TAPASYA CONSTRUCTIONS,UDAIPUR(ST),0.0,,0.0,False
WS/MP18172/2025-2026/241314,MEWAR CONSTRUCTION AND BUILDERS,UDAIPUR(ST),0.0,,0.0,False
WS/MP18172/2026-2027/241315,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP18172/2026-2027/241316,Unknown,UDAIPUR(ST),0.0,,0.0,False
WS/MP18167/2025-2026/241318,Yograj Builders And Developers,JHUNJHUNU,0.0,,0.0,False
WS/MP770/2025-2026/241321,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241322,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241325,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241326,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241327,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP858/2025-2026/241328,Unknown,BOLPUR(SC),0.0,,0.0,False
WS/MP770/2025-2026/241329,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP858/2025-2026/241332,Unknown,BOLPUR(SC),0.0,,0.0,False
WS/MP490/2025-2026/241333,RK CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241334,RK CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241335,RK CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241336,shree enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241337,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241338,vpr enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241339,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241340,MAA DURGE AADI SHUBHANGAM CONSTRUCTION COMPANY,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241341,JMD ASSOCIATE,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241342,SHREJAL ASSOCIATE,VARANASI,0.0,,0.0,False
WS/MP18094/2026-2027/241344,ZILLA NIRMITi KENDRA,UTTARA KANNADA,0.0,,0.0,False
WS/MP403/2025-2026/241345,V V SAMBASIVA SRI KRISHNA,ONGOLE,0.0,,0.0,False
WS/MP770/2025-2026/241347,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP403/2025-2026/241349,GAYAM SREENIVASULU,ONGOLE,0.0,,0.0,False
WS/MP770/2025-2026/241351,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241352,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP18247/2025-2026/241356,GOPAL CHANDRA CHOWDHURY,BANKURA,0.0,,0.0,False
WS/MP490/2025-2026/241357,NEETU CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241358,MAA KALIKA CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241359,shree enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241360,NEETU CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241361,MAA KALIKA CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241362,NEETU CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241363,MAA KALIKA CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241364,Unknown,VARANASI,0.0,,0.0,False
WS/MP18247/2025-2026/241367,GOPAL CHANDRA CHOWDHURY,BANKURA,0.0,,0.0,False
WS/MP490/2025-2026/241368,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241372,BAJRANG CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP18264/2025-2026/241374,SASIDHARAN NAIR K K,KOTTAYAM,0.0,,0.0,False
WS/MP18247/2025-2026/241375,GOPAL CHANDRA CHOWDHURY,BANKURA,0.0,,0.0,False
WS/MP18247/2025-2026/241383,GOPAL CHANDRA CHOWDHURY,BANKURA,0.0,,0.0,False
WS/MP770/2025-2026/241384,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241385,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241386,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP490/2025-2026/241387,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241388,SAMRIDHA CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241389,ms varuna construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241390,BAJRANG CONSTRUCTION,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241391,jai maa bhawani construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241392,SAMARTH ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241393,jai maa bhawani construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241394,arvind kumar singh,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241395,arvind kumar singh,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241396,SHREJAL ASSOCIATE,VARANASI,0.0,,0.0,False
WS/MP18142/2025-2026/241403,Unknown,JAGATSINGHPUR(SC),0.0,,0.0,False
WS/MP770/2025-2026/241405,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241406,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP770/2025-2026/241409,Unknown,KARIMNAGAR,0.0,,0.0,False
WS/MP490/2025-2026/241417,SAMARTH ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241418,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241419,bharati construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241420,jai mata di enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241421,jay prakash verma,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241422,bharati construction,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241423,JKV TRADERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241424,SAI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241425,mohan yadav,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241426,NEETU INTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241429,raj enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241430,RIDDHI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241431,SAI ENTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241432,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241433,gempro india enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241434,MURLIDHAR BUILDERS,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241435,Unknown,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241436,mohan yadav,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241437,shree enterprises,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241438,NEETU INTERPRISES,VARANASI,0.0,,0.0,False
WS/MP490/2025-2026/241439,Unknown,VARANASI,0.0,,0.0,False
WS/MP18162/2025-2026/241441,Nemi Chand Sharma,BHILWARA,0.0,,0.0,False
WS/MP437/2025-2026/241445,Unknown,PALAMU(SC),0.0,,0.0,False
WS/MP437/2025-2026/241446,Unknown,PALAMU(SC),0.0,,0.0,False
WS/MP437/2025-2026/241447,Unknown,PALAMU(SC),0.0,,0.0,False
WS/MP18260/2025-2026/241449,Shameem Reyaz Bhat,SRINAGAR,0.0,,0.0,False
WS/MP18260/2025-2026/241450,Shameem Reyaz Bhat,SRINAGAR,0.0,,0.0,False
WS/MP18260/2025-2026/241451,Jahangir Ahmad Kumar,SRINAGAR,0.0,,0.0,False
WS/MP18260/2025-2026/241452,Shameem Reyaz Bhat,SRINAGAR,0.0,,0.0,False
WS/MP755/2026-2027/241464,Unknown,SRIPERUMBUDUR,0.0,,0.0,False
